id,title,ingredients,instructions,cuisine,rating,image_path,num_ingredients,prep_time,cook_time,cuisine_encoded,is_japanese,is_italian
ja_001364,Authentic teriyaki with pickled ginger,"pickled ginger, yuzu, teriyaki sauce","Heat butter in a pan. Add pickled ginger, yuzu, teriyaki sauce and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve in soy-based sauce. Garnish with lemon.",japanese,2.7,ja_001364.jpg,3,22,39,1,1,0
it_001393,Rustic pasta with cannellini beans,"mascarpone, focaccia, arborio rice, cannellini beans, pecorino romano","Heat oil in a pan. Add mascarpone, focaccia, arborio rice and cook for 7 minutes. Season with salt and pepper to taste. Add cannellini beans, pecorino romano and simmer for 10 minutes. Serve in tomato sauce. Garnish with lemon.",italian,3.3,it_001393.jpg,5,119,78,0,0,1
ja_001704,Classic steamed with enoki mushrooms,"soy sauce, wasabi, enoki mushrooms, wakame, udon noodles","Heat oil in a pot. Add soy sauce, wasabi, enoki mushrooms and cook for 7 minutes. Season with salt and pepper to taste. Add wakame, udon noodles and simmer for 7 minutes. Serve with dashi broth. Garnish with lemon.",japanese,4.2,ja_001704.jpg,5,46,104,1,1,0
ja_002610,Homestyle tempura with salmon,"tofu, tempura batter, salmon, ginger, seaweed, sesame seeds, dashi","Heat butter in a pot. Add tofu, tempura batter, salmon and cook for 4 minutes. Season with salt and pepper to taste. Add ginger, seaweed and simmer for 6 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,3.3,ja_002610.jpg,7,52,178,1,1,0
it_000822,Traditional pasta with sun-dried tomatoes,"focaccia, cannellini beans, mortadella, sun-dried tomatoes","Heat butter in a skillet. Add focaccia, cannellini beans, mortadella and cook for 4 minutes. Season with salt and pepper to taste. Add sun-dried tomatoes and simmer for 12 minutes. Serve al dente. Garnish with parmesan.",italian,3.3,it_000822.jpg,4,82,84,0,0,1
it_000427,Rustic pasta with mortadella,"pasta, porcini mushrooms, mortadella, buffalo mozzarella, bresaola, arborio rice","Heat oil in a pot. Add pasta, porcini mushrooms, mortadella and cook for 3 minutes. Season with salt and pepper to taste. Add buffalo mozzarella, bresaola and simmer for 13 minutes. Serve rustic style. Garnish with lemon.",italian,3.3,it_000427.jpg,6,100,161,0,0,1
ja_003788,Traditional miso-glazed with salmon,"wakame, salmon, sesame oil, tofu, tempura batter, rice, seaweed","Heat oil in a skillet. Add wakame, salmon, sesame oil and cook for 4 minutes. Season with salt and pepper to taste. Add tofu, tempura batter and simmer for 8 minutes. Serve served with rice. Garnish with parmesan.",japanese,3.2,ja_003788.jpg,7,39,73,1,1,0
it_000189,Homemade osso buco with parmesan,"black pepper, parmesan, tomatoes, pesto, parsley","Heat butter in a pot. Add black pepper, parmesan, tomatoes and cook for 9 minutes. Season with salt and pepper to taste. Add pesto, parsley and simmer for 12 minutes. Serve al dente. Garnish with parmesan.",italian,2.8,it_000189.jpg,5,46,68,0,0,1
it_000236,Authentic carbonara with parsley,"prosciutto, parsley, buffalo mozzarella, marinara sauce, salami, tomatoes","Heat butter in a skillet. Add prosciutto, parsley, buffalo mozzarella and cook for 7 minutes. Season with salt and pepper to taste. Add marinara sauce, salami and simmer for 10 minutes. Serve al dente. Garnish with sesame seeds.",italian,4.2,it_000236.jpg,6,70,64,0,0,1
it_003157,Classic risotto with olive oil,"garlic, prosciutto, rosemary, salami, san marzano tomatoes, olive oil, pecorino romano, lemon","Heat olive oil in a skillet. Add garlic, prosciutto, rosemary and cook for 4 minutes. Season with salt and pepper to taste. Add salami, san marzano tomatoes and simmer for 9 minutes. Serve al dente. Garnish with sesame seeds.",italian,3.0,it_003157.jpg,8,52,93,0,0,1
ja_001535,Modern tempura with udon noodles,"tuna, udon noodles, shoyu, rice, miso paste","Heat olive oil in a pan. Add tuna, udon noodles, shoyu and cook for 8 minutes. Season with salt and pepper to taste. Add rice, miso paste and simmer for 10 minutes. Serve with dashi broth. Garnish with lemon.",japanese,4.6,ja_001535.jpg,5,115,79,1,1,0
it_001881,Homemade osso buco with porcini mushrooms,"porcini mushrooms, nduja, pine nuts, pecorino romano, basil, bresaola, mascarpone","Heat oil in a skillet. Add porcini mushrooms, nduja, pine nuts and cook for 10 minutes. Season with salt and pepper to taste. Add pecorino romano, basil and simmer for 13 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,3.8,it_001881.jpg,7,41,136,0,0,1
ja_002884,Classic miso-glazed with udon noodles,"udon noodles, dashi, panko breadcrumbs","Heat oil in a pan. Add udon noodles, dashi, panko breadcrumbs and cook for 8 minutes. Season with salt and pepper to taste. Add and simmer for 15 minutes. Serve with wasabi. Garnish with lemon.",japanese,4.6,ja_002884.jpg,3,83,118,1,1,0
it_004386,Traditional risotto with marinara sauce,"garlic, parmesan, marinara sauce, rosemary, oregano, arugula, pine nuts","Heat butter in a pan. Add garlic, parmesan, marinara sauce and cook for 6 minutes. Season with salt and pepper to taste. Add rosemary, oregano and simmer for 9 minutes. Serve in tomato sauce. Garnish with lemon.",italian,4.6,it_004386.jpg,7,120,93,0,0,1
ja_002904,Authentic tempura with bonito flakes,"shichimi togarashi, kombu, bonito flakes, panko breadcrumbs, enoki mushrooms","Heat oil in a pot. Add shichimi togarashi, kombu, bonito flakes and cook for 3 minutes. Season with salt and pepper to taste. Add panko breadcrumbs, enoki mushrooms and simmer for 8 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,4.1,ja_002904.jpg,5,108,91,1,1,0
ja_000852,Traditional tempura with dashi,"rice, pickled ginger, dashi","Heat olive oil in a pan. Add rice, pickled ginger, dashi and cook for 8 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve with wasabi. Garnish with lemon.",japanese,3.4,ja_000852.jpg,3,66,21,1,1,0
ja_002739,Traditional tempura with daikon radish,"udon noodles, teriyaki sauce, shichimi togarashi, bamboo shoots, bonito flakes, daikon radish, tempura batter","Heat oil in a skillet. Add udon noodles, teriyaki sauce, shichimi togarashi and cook for 5 minutes. Season with salt and pepper to taste. Add bamboo shoots, bonito flakes and simmer for 9 minutes. Serve with wasabi. Garnish with parmesan.",japanese,4.8,ja_002739.jpg,7,76,48,1,1,0
ja_003374,Authentic grilled with tempura batter,"tempura batter, avocado, ramen noodles","Heat oil in a pot. Add tempura batter, avocado, ramen noodles and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 9 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,4.6,ja_003374.jpg,3,65,135,1,1,0
ja_001319,Homestyle sashimi with tempura batter,"mirin, tempura batter, soy sauce, avocado","Heat olive oil in a pan. Add mirin, tempura batter, soy sauce and cook for 3 minutes. Season with salt and pepper to taste. Add avocado and simmer for 5 minutes. Serve served with rice. Garnish with parmesan.",japanese,3.5,ja_001319.jpg,4,70,35,1,1,0
it_004020,Traditional risotto with arborio rice,"black pepper, truffle oil, guanciale, pesto, parmesan, olive oil, arborio rice, sun-dried tomatoes","Heat olive oil in a skillet. Add black pepper, truffle oil, guanciale and cook for 3 minutes. Season with salt and pepper to taste. Add pesto, parmesan and simmer for 14 minutes. Serve al dente. Garnish with lemon.",italian,3.4,it_004020.jpg,8,73,51,0,0,1
it_001380,Authentic carbonara with white wine,"white wine, focaccia, black pepper","Heat butter in a skillet. Add white wine, focaccia, black pepper and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve with olive oil. Garnish with parmesan.",italian,3.2,it_001380.jpg,3,97,112,0,0,1
ja_000049,Classic teriyaki with tuna,"edamame, sesame seeds, lotus root, enoki mushrooms, daikon radish, yuzu, tuna, rice","Heat oil in a pan. Add edamame, sesame seeds, lotus root and cook for 4 minutes. Season with salt and pepper to taste. Add enoki mushrooms, daikon radish and simmer for 8 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,5.0,ja_000049.jpg,8,101,78,1,1,0
it_002321,Classic risotto with pasta,"olive oil, pasta, porcini mushrooms, mascarpone","Heat butter in a pot. Add olive oil, pasta, porcini mushrooms and cook for 7 minutes. Season with salt and pepper to taste. Add mascarpone and simmer for 6 minutes. Serve rustic style. Garnish with parmesan.",italian,4.6,it_002321.jpg,4,31,142,0,0,1
ja_001086,Authentic sashimi with tofu,"tofu, ginger, dashi, sake","Heat oil in a pot. Add tofu, ginger, dashi and cook for 5 minutes. Season with salt and pepper to taste. Add sake and simmer for 5 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,2.8,ja_001086.jpg,4,63,113,1,1,0
ja_001714,Homestyle grilled with ginger,"panko breadcrumbs, rice, avocado, shichimi togarashi, ginger, mochi","Heat olive oil in a pot. Add panko breadcrumbs, rice, avocado and cook for 8 minutes. Season with salt and pepper to taste. Add shichimi togarashi, ginger and simmer for 9 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,3.0,ja_001714.jpg,6,50,82,1,1,0
ja_002954,Homestyle sashimi with panko breadcrumbs,"matcha, bamboo shoots, panko breadcrumbs","Heat olive oil in a skillet. Add matcha, bamboo shoots, panko breadcrumbs and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 15 minutes. Serve with wasabi. Garnish with parmesan.",japanese,3.7,ja_002954.jpg,3,92,62,1,1,0
ja_001904,Authentic steamed with enoki mushrooms,"miso paste, soy sauce, enoki mushrooms, rice","Heat olive oil in a pot. Add miso paste, soy sauce, enoki mushrooms and cook for 5 minutes. Season with salt and pepper to taste. Add rice and simmer for 14 minutes. Serve served with rice. Garnish with parmesan.",japanese,5.0,ja_001904.jpg,4,86,45,1,1,0
ja_001608,Authentic miso-glazed with azuki beans,"shiitake mushrooms, azuki beans, ginger","Heat oil in a pan. Add shiitake mushrooms, azuki beans, ginger and cook for 5 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve served with rice. Garnish with parmesan.",japanese,4.7,ja_001608.jpg,3,74,150,1,1,0
it_002603,Rustic pasta with rosemary,"lemon, parsley, san marzano tomatoes, mozzarella, rosemary","Heat oil in a pan. Add lemon, parsley, san marzano tomatoes and cook for 9 minutes. Season with salt and pepper to taste. Add mozzarella, rosemary and simmer for 6 minutes. Serve rustic style. Garnish with fresh herbs.",italian,3.2,it_002603.jpg,5,30,129,0,0,1
ja_002888,Classic tempura with shoyu,"shoyu, avocado, sesame seeds, shiitake mushrooms","Heat butter in a pan. Add shoyu, avocado, sesame seeds and cook for 3 minutes. Season with salt and pepper to taste. Add shiitake mushrooms and simmer for 14 minutes. Serve served with rice. Garnish with lemon.",japanese,2.8,ja_002888.jpg,4,60,22,1,1,0
ja_004244,Traditional sashimi with yuzu,"salmon, wakame, yuzu, mentaiko, shiitake mushrooms, teriyaki sauce","Heat oil in a pot. Add salmon, wakame, yuzu and cook for 7 minutes. Season with salt and pepper to taste. Add mentaiko, shiitake mushrooms and simmer for 14 minutes. Serve served with rice. Garnish with fresh herbs.",japanese,4.5,ja_004244.jpg,6,76,147,1,1,0
ja_002071,Homestyle teriyaki with tempura batter,"rice, wasabi, edamame, tempura batter","Heat butter in a skillet. Add rice, wasabi, edamame and cook for 4 minutes. Season with salt and pepper to taste. Add tempura batter and simmer for 12 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,4.7,ja_002071.jpg,4,55,159,1,1,0
it_002269,Homemade risotto with lemon,"lemon, ciabatta, white wine, chianti, parmesan","Heat butter in a pot. Add lemon, ciabatta, white wine and cook for 3 minutes. Season with salt and pepper to taste. Add chianti, parmesan and simmer for 13 minutes. Serve with olive oil. Garnish with fresh herbs.",italian,2.8,it_002269.jpg,5,91,53,0,0,1
ja_004386,Authentic tempura with azuki beans,"rice vinegar, sesame seeds, enoki mushrooms, panko breadcrumbs, azuki beans","Heat olive oil in a skillet. Add rice vinegar, sesame seeds, enoki mushrooms and cook for 8 minutes. Season with salt and pepper to taste. Add panko breadcrumbs, azuki beans and simmer for 12 minutes. Serve with dashi broth. Garnish with fresh herbs.",japanese,3.4,ja_004386.jpg,5,32,144,1,1,0
ja_004180,Authentic grilled with mentaiko,"yuzu, salmon, lotus root, rice vinegar, wakame, ginger, sesame seeds, mentaiko","Heat oil in a pan. Add yuzu, salmon, lotus root and cook for 4 minutes. Season with salt and pepper to taste. Add rice vinegar, wakame and simmer for 10 minutes. Serve tempura style. Garnish with lemon.",japanese,3.8,ja_004180.jpg,8,91,112,1,1,0
it_001087,Homemade osso buco with capers,"capers, san marzano tomatoes, rosemary, bresaola, pesto","Heat olive oil in a pan. Add capers, san marzano tomatoes, rosemary and cook for 3 minutes. Season with salt and pepper to taste. Add bresaola, pesto and simmer for 14 minutes. Serve with parmesan. Garnish with lemon.",italian,3.0,it_001087.jpg,5,43,107,0,0,1
ja_003257,Modern miso-glazed with udon noodles,"sesame oil, lotus root, salmon, seaweed, daikon radish, udon noodles, shiitake mushrooms","Heat butter in a skillet. Add sesame oil, lotus root, salmon and cook for 7 minutes. Season with salt and pepper to taste. Add seaweed, daikon radish and simmer for 5 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,4.1,ja_003257.jpg,7,48,73,1,1,0
it_004217,Homemade carbonara with buffalo mozzarella,"parsley, oregano, anchovies, lemon, gorgonzola, buffalo mozzarella","Heat oil in a skillet. Add parsley, oregano, anchovies and cook for 8 minutes. Season with salt and pepper to taste. Add lemon, gorgonzola and simmer for 5 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,3.5,it_004217.jpg,6,87,107,0,0,1
ja_001838,Classic steamed with salmon,"seaweed, azuki beans, soy sauce, kombu, salmon","Heat butter in a pan. Add seaweed, azuki beans, soy sauce and cook for 6 minutes. Season with salt and pepper to taste. Add kombu, salmon and simmer for 10 minutes. Serve tempura style. Garnish with parmesan.",japanese,3.6,ja_001838.jpg,5,54,51,1,1,0
ja_004319,Homestyle tempura with mentaiko,"mentaiko, miso paste, tuna, edamame, panko breadcrumbs, katsuobushi","Heat oil in a skillet. Add mentaiko, miso paste, tuna and cook for 5 minutes. Season with salt and pepper to taste. Add edamame, panko breadcrumbs and simmer for 10 minutes. Serve with wasabi. Garnish with parmesan.",japanese,2.7,ja_004319.jpg,6,62,27,1,1,0
ja_003536,Classic grilled with edamame,"mochi, dashi, edamame, lotus root, tuna, sake","Heat oil in a skillet. Add mochi, dashi, edamame and cook for 5 minutes. Season with salt and pepper to taste. Add lotus root, tuna and simmer for 13 minutes. Serve with wasabi. Garnish with parmesan.",japanese,3.7,ja_003536.jpg,6,93,11,1,1,0
it_003672,Rustic pizza with oregano,"pecorino romano, arborio rice, salami, balsamic vinegar, oregano, mozzarella","Heat butter in a skillet. Add pecorino romano, arborio rice, salami and cook for 6 minutes. Season with salt and pepper to taste. Add balsamic vinegar, oregano and simmer for 14 minutes. Serve with parmesan. Garnish with parmesan.",italian,3.2,it_003672.jpg,6,38,155,0,0,1
it_004806,Classic risotto with anchovies,"balsamic vinegar, garlic, anchovies","Heat olive oil in a pan. Add balsamic vinegar, garlic, anchovies and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 5 minutes. Serve with olive oil. Garnish with fresh herbs.",italian,4.4,it_004806.jpg,3,71,180,0,0,1
it_001186,Rustic pasta with white wine,"capers, buffalo mozzarella, focaccia, white wine, pancetta, truffle oil, sun-dried tomatoes, lemon","Heat olive oil in a pot. Add capers, buffalo mozzarella, focaccia and cook for 5 minutes. Season with salt and pepper to taste. Add white wine, pancetta and simmer for 15 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,4.8,it_001186.jpg,8,115,81,0,0,1
it_000424,Classic marinara with salami,"prosciutto, black pepper, chianti, salami, lemon","Heat olive oil in a pan. Add prosciutto, black pepper, chianti and cook for 10 minutes. Season with salt and pepper to taste. Add salami, lemon and simmer for 10 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.1,it_000424.jpg,5,20,74,0,0,1
ja_002227,Classic miso-glazed with miso paste,"shichimi togarashi, green onions, sesame seeds, ginger, enoki mushrooms, mochi, miso paste, daikon radish","Heat butter in a pan. Add shichimi togarashi, green onions, sesame seeds and cook for 6 minutes. Season with salt and pepper to taste. Add ginger, enoki mushrooms and simmer for 15 minutes. Serve with dashi broth. Garnish with parmesan.",japanese,4.7,ja_002227.jpg,8,118,91,1,1,0
it_002116,Traditional pizza with buffalo mozzarella,"white wine, black pepper, pasta, tomatoes, buffalo mozzarella","Heat butter in a skillet. Add white wine, black pepper, pasta and cook for 5 minutes. Season with salt and pepper to taste. Add tomatoes, buffalo mozzarella and simmer for 7 minutes. Serve al dente. Garnish with parmesan.",italian,4.7,it_002116.jpg,5,30,113,0,0,1
it_001214,Traditional risotto with rosemary,"mozzarella, rosemary, focaccia, marinara sauce, oregano","Heat oil in a pan. Add mozzarella, rosemary, focaccia and cook for 6 minutes. Season with salt and pepper to taste. Add marinara sauce, oregano and simmer for 7 minutes. Serve in tomato sauce. Garnish with lemon.",italian,2.6,it_001214.jpg,5,96,127,0,0,1
ja_003182,Classic teriyaki with pickled ginger,"pickled ginger, kombu, wasabi, katsuobushi, yuzu, sesame seeds, nori","Heat oil in a skillet. Add pickled ginger, kombu, wasabi and cook for 6 minutes. Season with salt and pepper to taste. Add katsuobushi, yuzu and simmer for 9 minutes. Serve in soy-based sauce. Garnish with parmesan.",japanese,4.0,ja_003182.jpg,7,49,53,1,1,0
it_000344,Traditional marinara with marinara sauce,"buffalo mozzarella, parmesan, san marzano tomatoes, marinara sauce","Heat butter in a skillet. Add buffalo mozzarella, parmesan, san marzano tomatoes and cook for 10 minutes. Season with salt and pepper to taste. Add marinara sauce and simmer for 5 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,3.1,it_000344.jpg,4,85,159,0,0,1
it_001463,Homemade marinara with pasta,"pasta, chianti, buffalo mozzarella","Heat olive oil in a pan. Add pasta, chianti, buffalo mozzarella and cook for 9 minutes. Season with salt and pepper to taste. Add and simmer for 6 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,4.9,it_001463.jpg,3,73,56,0,0,1
it_004705,Rustic carbonara with pine nuts,"pine nuts, guanciale, rosemary","Heat oil in a pan. Add pine nuts, guanciale, rosemary and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 6 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,3.6,it_004705.jpg,3,19,128,0,0,1
it_004221,Homemade pizza with pasta,"garlic, capers, chianti, pasta, lemon, anchovies","Heat olive oil in a pan. Add garlic, capers, chianti and cook for 10 minutes. Season with salt and pepper to taste. Add pasta, lemon and simmer for 14 minutes. Serve with olive oil. Garnish with parmesan.",italian,3.8,it_004221.jpg,6,16,168,0,0,1
it_003308,Traditional carbonara with mozzarella,"oregano, pesto, mozzarella, basil, porcini mushrooms","Heat olive oil in a pot. Add oregano, pesto, mozzarella and cook for 4 minutes. Season with salt and pepper to taste. Add basil, porcini mushrooms and simmer for 11 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.6,it_003308.jpg,5,23,37,0,0,1
ja_003359,Classic miso-glazed with shoyu,"shoyu, rice, shichimi togarashi","Heat oil in a skillet. Add shoyu, rice, shichimi togarashi and cook for 7 minutes. Season with salt and pepper to taste. Add and simmer for 10 minutes. Serve with dashi broth. Garnish with lemon.",japanese,2.6,ja_003359.jpg,3,15,106,1,1,0
it_003744,Traditional osso buco with anchovies,"salami, anchovies, mascarpone, pecorino romano","Heat olive oil in a pan. Add salami, anchovies, mascarpone and cook for 8 minutes. Season with salt and pepper to taste. Add pecorino romano and simmer for 11 minutes. Serve rustic style. Garnish with lemon.",italian,3.0,it_003744.jpg,4,112,139,0,0,1
ja_004420,Classic teriyaki with tempura batter,"mochi, tempura batter, rice","Heat butter in a pan. Add mochi, tempura batter, rice and cook for 5 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve with wasabi. Garnish with lemon.",japanese,4.2,ja_004420.jpg,3,80,92,1,1,0
it_004441,Authentic carbonara with arborio rice,"arborio rice, garlic, capers, pasta, nduja, lemon, ricotta","Heat olive oil in a skillet. Add arborio rice, garlic, capers and cook for 4 minutes. Season with salt and pepper to taste. Add pasta, nduja and simmer for 8 minutes. Serve in tomato sauce. Garnish with lemon.",italian,4.8,it_004441.jpg,7,65,61,0,0,1
it_001092,Traditional risotto with pasta,"tomatoes, gorgonzola, white wine, pasta, oregano","Heat oil in a skillet. Add tomatoes, gorgonzola, white wine and cook for 3 minutes. Season with salt and pepper to taste. Add pasta, oregano and simmer for 10 minutes. Serve al dente. Garnish with lemon.",italian,3.4,it_001092.jpg,5,114,175,0,0,1
ja_000542,Modern teriyaki with rice vinegar,"katsuobushi, rice vinegar, rice, salmon, dashi, seaweed, udon noodles, daikon radish","Heat olive oil in a skillet. Add katsuobushi, rice vinegar, rice and cook for 4 minutes. Season with salt and pepper to taste. Add salmon, dashi and simmer for 14 minutes. Serve in soy-based sauce. Garnish with sesame seeds.",japanese,4.2,ja_000542.jpg,8,113,44,1,1,0
ja_002322,Authentic teriyaki with wakame,"shiitake mushrooms, wakame, dashi","Heat olive oil in a pot. Add shiitake mushrooms, wakame, dashi and cook for 3 minutes. Season with salt and pepper to taste. Add and simmer for 6 minutes. Serve served with rice. Garnish with lemon.",japanese,4.8,ja_002322.jpg,3,18,29,1,1,0
ja_004544,Homestyle steamed with shoyu,"tempura batter, green onions, shoyu, soy sauce, tuna","Heat butter in a skillet. Add tempura batter, green onions, shoyu and cook for 6 minutes. Season with salt and pepper to taste. Add soy sauce, tuna and simmer for 8 minutes. Serve served with rice. Garnish with sesame seeds.",japanese,3.4,ja_004544.jpg,5,120,167,1,1,0
it_004801,Homemade risotto with anchovies,"anchovies, basil, lemon, oregano, salami, black pepper, arugula","Heat olive oil in a pan. Add anchovies, basil, lemon and cook for 6 minutes. Season with salt and pepper to taste. Add oregano, salami and simmer for 12 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,4.7,it_004801.jpg,7,95,42,0,0,1
it_002005,Traditional osso buco with black pepper,"anchovies, oregano, olive oil, capers, black pepper","Heat oil in a skillet. Add anchovies, oregano, olive oil and cook for 3 minutes. Season with salt and pepper to taste. Add capers, black pepper and simmer for 11 minutes. Serve with parmesan. Garnish with sesame seeds.",italian,4.4,it_002005.jpg,5,47,25,0,0,1
it_004571,Authentic osso buco with capers,"salami, sun-dried tomatoes, capers","Heat butter in a skillet. Add salami, sun-dried tomatoes, capers and cook for 8 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve with parmesan. Garnish with parmesan.",italian,2.8,it_004571.jpg,3,120,163,0,0,1
ja_001554,Modern sashimi with enoki mushrooms,"edamame, enoki mushrooms, tofu","Heat butter in a pot. Add edamame, enoki mushrooms, tofu and cook for 6 minutes. Season with salt and pepper to taste. Add and simmer for 14 minutes. Serve tempura style. Garnish with fresh herbs.",japanese,3.5,ja_001554.jpg,3,60,67,1,1,0
ja_004336,Homestyle miso-glazed with daikon radish,"shichimi togarashi, pickled ginger, daikon radish","Heat oil in a pan. Add shichimi togarashi, pickled ginger, daikon radish and cook for 10 minutes. Season with salt and pepper to taste. Add and simmer for 7 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,3.5,ja_004336.jpg,3,39,98,1,1,0
it_001318,Classic carbonara with pecorino romano,"sun-dried tomatoes, salami, buffalo mozzarella, mortadella, pesto, pecorino romano, focaccia","Heat oil in a skillet. Add sun-dried tomatoes, salami, buffalo mozzarella and cook for 3 minutes. Season with salt and pepper to taste. Add mortadella, pesto and simmer for 12 minutes. Serve rustic style. Garnish with sesame seeds.",italian,3.6,it_001318.jpg,7,22,16,0,0,1
ja_001273,Authentic tempura with mochi,"daikon radish, miso paste, mochi, soy sauce, kombu, shichimi togarashi","Heat butter in a skillet. Add daikon radish, miso paste, mochi and cook for 7 minutes. Season with salt and pepper to taste. Add soy sauce, kombu and simmer for 11 minutes. Serve in soy-based sauce. Garnish with fresh herbs.",japanese,4.9,ja_001273.jpg,6,39,165,1,1,0
ja_001638,Classic miso-glazed with mirin,"mirin, bamboo shoots, wakame","Heat oil in a pan. Add mirin, bamboo shoots, wakame and cook for 8 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve tempura style. Garnish with lemon.",japanese,4.1,ja_001638.jpg,3,21,169,1,1,0
it_003900,Rustic carbonara with ciabatta,"oregano, arugula, ricotta, nduja, parsley, pasta, sun-dried tomatoes, ciabatta","Heat oil in a pan. Add oregano, arugula, ricotta and cook for 9 minutes. Season with salt and pepper to taste. Add nduja, parsley and simmer for 12 minutes. Serve rustic style. Garnish with fresh herbs.",italian,2.7,it_003900.jpg,8,92,144,0,0,1
it_001731,Rustic pizza with truffle oil,"pancetta, truffle oil, arugula, olive oil, focaccia, anchovies","Heat olive oil in a pan. Add pancetta, truffle oil, arugula and cook for 7 minutes. Season with salt and pepper to taste. Add olive oil, focaccia and simmer for 7 minutes. Serve al dente. Garnish with parmesan.",italian,2.8,it_001731.jpg,6,34,90,0,0,1
it_002302,Classic marinara with parmesan,"garlic, ricotta, olive oil, anchovies, parmesan, balsamic vinegar, parsley, salami","Heat olive oil in a skillet. Add garlic, ricotta, olive oil and cook for 8 minutes. Season with salt and pepper to taste. Add anchovies, parmesan and simmer for 9 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,3.4,it_002302.jpg,8,50,55,0,0,1
it_002965,Rustic marinara with cannellini beans,"parsley, prosciutto, cannellini beans","Heat butter in a skillet. Add parsley, prosciutto, cannellini beans and cook for 4 minutes. Season with salt and pepper to taste. Add and simmer for 10 minutes. Serve al dente. Garnish with fresh herbs.",italian,4.1,it_002965.jpg,3,117,160,0,0,1
it_002490,Rustic carbonara with pine nuts,"bresaola, pine nuts, porcini mushrooms, cannellini beans, capers, buffalo mozzarella, anchovies","Heat butter in a skillet. Add bresaola, pine nuts, porcini mushrooms and cook for 7 minutes. Season with salt and pepper to taste. Add cannellini beans, capers and simmer for 6 minutes. Serve in tomato sauce. Garnish with parmesan.",italian,2.9,it_002490.jpg,7,70,117,0,0,1
ja_000878,Traditional steamed with yuzu,"yuzu, mirin, lotus root","Heat olive oil in a skillet. Add yuzu, mirin, lotus root and cook for 5 minutes. Season with salt and pepper to taste. Add and simmer for 13 minutes. Serve tempura style. Garnish with lemon.",japanese,4.2,ja_000878.jpg,3,104,29,1,1,0
it_002481,Classic carbonara with arborio rice,"prosciutto, mascarpone, ciabatta, pancetta, white wine, arborio rice, pecorino romano","Heat olive oil in a pot. Add prosciutto, mascarpone, ciabatta and cook for 7 minutes. Season with salt and pepper to taste. Add pancetta, white wine and simmer for 9 minutes. Serve rustic style. Garnish with sesame seeds.",italian,4.6,it_002481.jpg,7,30,144,0,0,1
it_004962,Classic risotto with oregano,"anchovies, oregano, pesto, arugula","Heat olive oil in a pan. Add anchovies, oregano, pesto and cook for 5 minutes. Season with salt and pepper to taste. Add arugula and simmer for 14 minutes. Serve with olive oil. Garnish with sesame seeds.",italian,2.5,it_004962.jpg,4,82,92,0,0,1
it_004759,Classic pizza with white wine,"white wine, anchovies, balsamic vinegar, pancetta, olive oil, nduja, arugula","Heat butter in a pot. Add white wine, anchovies, balsamic vinegar and cook for 9 minutes. Season with salt and pepper to taste. Add pancetta, olive oil and simmer for 12 minutes. Serve in tomato sauce. Garnish with sesame seeds.",italian,4.1,it_004759.jpg,7,17,30,0,0,1
it_002798,Rustic pasta with ciabatta,"pancetta, ciabatta, prosciutto, pine nuts, san marzano tomatoes","Heat oil in a skillet. Add pancetta, ciabatta, prosciutto and cook for 8 minutes. Season with salt and pepper to taste. Add pine nuts, san marzano tomatoes and simmer for 15 minutes. Serve with parmesan. Garnish with fresh herbs.",italian,4.6,it_002798.jpg,5,106,32,0,0,1
